ocid,release_id,date,buyer_name,buyer_id,tender_id,tender_title,mainProcurementCategory,tender_minValue,tender_datePublished,tender_status,award_id,award_title,award_date,award_value,award_supplier
ocds-20h3g7-47820127,ocds-20h3g7-47820127-1,2021-06-14T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47820127,Penyusunan Dokumen Lingkungan Hidup dan Kajian Manajemen Rekayasa Lalu Lintas Gedung Kantor Badan Pengelolaan Aset Daerah,services,504446910.0,2021-04-28T00:00:00.000000Z,complete,47820127-1,Penyusunan Dokumen Lingkungan Hidup dan Kajian Manajemen Rekayasa Lalu Lintas Gedung Kantor Badan Pengelolaan Aset Daerah,2021-06-14T00:00:00.000000Z,480837500.0,PT. Environesia Global Saraya
ocds-20h3g7-47821127,ocds-20h3g7-47821127-1,2021-06-14T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47821127,Penyusunan Dokumen Lingkungan Hidup dan Kajian Manajemen Rekayasa Lalu Lintas Gedung di Dinas Teknis Jatibaru,services,504446910.0,2021-04-28T00:00:00.000000Z,complete,47821127-1,Penyusunan Dokumen Lingkungan Hidup dan Kajian Manajemen Rekayasa Lalu Lintas Gedung di Dinas Teknis Jatibaru,2021-06-14T00:00:00.000000Z,504267500.0,PT. ASA DESAIN
ocds-20h3g7-47825127,ocds-20h3g7-47825127-1,2021-05-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47825127,Pengadaan Perangkat Keras Application Delivery & Security,goods,9068879999.5,2021-04-23T00:00:00.000000Z,complete,47825127-1,Pengadaan Perangkat Keras Application Delivery & Security,2021-05-25T00:00:00.000000Z,8978200000.0,PT. Limawira Wisesa
ocds-20h3g7-47838127,ocds-20h3g7-47838127-2,2021-05-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47838127,Pengadaan Perangkat Lunak Sistem Analitik Transformasi Digital UP Jakarta Smart City,goods,93652738890.4,2021-04-30T00:00:00.000000Z,complete,47838127-1,Pengadaan Perangkat Lunak Sistem Analitik Transformasi Digital UP Jakarta Smart City,2021-05-25T00:00:00.000000Z,88960971000.0,PT. PRO SISTIMATIKA AUTOMASI
ocds-20h3g7-47840127,ocds-20h3g7-47840127-1,2021-06-14T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47840127,Perencanaan Revitalisasi Sistem Proteksi Kebakaran Gedung Kantor Walikota Kota Administrasi Jakarta Timur,services,156780800.0,2021-04-26T00:00:00.000000Z,complete,47840127-1,Perencanaan Revitalisasi Sistem Proteksi Kebakaran Gedung Kantor Walikota Kota Administrasi Jakarta Timur,2021-06-14T00:00:00.000000Z,127925600.0,PT. HUDA TATA SARANA
ocds-20h3g7-47844127,ocds-20h3g7-47844127-1,2021-06-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47844127,Kajian Pemanfaatan Hasil Pengolahan Sampah TPST Bantargebang,services,5450225000.0,2021-04-22T00:00:00.000000Z,complete,47844127-1,Kajian Pemanfaatan Hasil Pengolahan Sampah TPST Bantargebang,2021-06-17T00:00:00.000000Z,5301725000.0,PT. SURVEYOR INDONESIA (PERSERO)
ocds-20h3g7-47857127,ocds-20h3g7-47857127-1,2021-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47857127,"Pembangunan RTH Jl. Kampung Rawa Indah RT. 003/03, Kel. Pegangsaan Dua, Kec. Kelapa Gading",works,2097452889.9,2021-04-29T00:00:00.000000Z,complete,47857127-1,"Pembangunan RTH Jl. Kampung Rawa Indah RT. 003/03, Kel. Pegangsaan Dua, Kec. Kelapa Gading",2021-05-28T00:00:00.000000Z,1677962311.92,PT. ARIN ANUGERAH
ocds-20h3g7-47858127,ocds-20h3g7-47858127-1,2021-08-13T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47858127,Pembuatan Film Animasi,services,657199993.0,2021-07-26T00:00:00.000000Z,complete,47858127-1,Pembuatan Film Animasi,2021-08-13T00:00:00.000000Z,623850000.0,PT. Dua Sisi Solusi Kreasi
ocds-20h3g7-47880127,ocds-20h3g7-47880127-1,2021-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47880127,"Pembangunan RTH RE Martadinata I (Jl. RE Martadinata I RT. 007 RW. 04, Kel. Ancol, Kec. Pademangan)",works,2103990287.82,2021-04-29T00:00:00.000000Z,complete,47880127-1,"Pembangunan RTH RE Martadinata I (Jl. RE Martadinata I RT. 007 RW. 04, Kel. Ancol, Kec. Pademangan)",2021-05-28T00:00:00.000000Z,1683192230.26,PT SUTMARINDO JAYA MANDIRI
ocds-20h3g7-47892127,ocds-20h3g7-47892127-1,2021-06-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47892127,Pengawas Pembangunan Plaza Kabupaten di Pulau Pramuka,services,231440000.0,2021-05-07T00:00:00.000000Z,complete,47892127-1,Pengawas Pembangunan Plaza Kabupaten di Pulau Pramuka,2021-06-28T00:00:00.000000Z,191620000.0,PT. BUMI MADANI
ocds-20h3g7-47893127,ocds-20h3g7-47893127-1,2021-06-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47893127,Jasa Konsultansi Pengawasan di Pulau Tidung,services,231440000.0,2021-05-07T00:00:00.000000Z,complete,47893127-1,Jasa Konsultansi Pengawasan di Pulau Tidung,2021-06-28T00:00:00.000000Z,191620000.0,PT. ALFRIZ AULIATAMA
ocds-20h3g7-47896127,ocds-20h3g7-47896127-1,2021-05-11T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47896127,Pengadaan suku cadang SPKU,goods,3573865425.46,2021-04-26T00:00:00.000000Z,complete,47896127-1,Pengadaan suku cadang SPKU,2021-05-11T00:00:00.000000Z,3355000000.0,PT. KREASIHASTA MITRAPERKASA
ocds-20h3g7-47897127,ocds-20h3g7-47897127-1,2021-05-10T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47897127,Pengadaan Security Jaringan Transformasi Digital UP Jakarta Smart City,goods,15665000065.0,2021-04-22T00:00:00.000000Z,complete,47897127-1,Pengadaan Security Jaringan Transformasi Digital UP Jakarta Smart City,2021-05-10T00:00:00.000000Z,15588881000.0,PT SINERGY INFORMASI PRATAMA
ocds-20h3g7-47899127,ocds-20h3g7-47899127-1,2021-06-02T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47899127,Penataan RTH Makam di Wilayah Jakarta Barat,works,4263325550.07,2021-05-07T00:00:00.000000Z,complete,47899127-1,Penataan RTH Makam di Wilayah Jakarta Barat,2021-06-02T00:00:00.000000Z,3410660440.06,PT. ELECKON SATOKINDO
ocds-20h3g7-47906127,ocds-20h3g7-47906127-2,2021-06-14T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47906127,Pengadaan jasa konsultansi Management proyek (Project Management Office/PMO) dalam Pendampingan Monitoring dan Evaluasi Kegiatan SKPD/BUMD yang Didanai Pinjaman Pemulihan Ekonomi  Nasional (PEN) Daerah,services,2573999976.9,2021-04-23T00:00:00.000000Z,complete,47906127-1,Pengadaan jasa konsultansi Management proyek (Project Management Office/PMO) dalam Pendampingan Monitoring dan Evaluasi Kegiatan SKPD/BUMD yang Didanai Pinjaman Pemulihan Ekonomi  Nasional (PEN) Daerah,2021-06-14T00:00:00.000000Z,2405452500.0,PT. PricewaterhouseCoopers Indonesia Advisory
ocds-20h3g7-47907127,ocds-20h3g7-47907127-1,2021-05-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47907127,"Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Pulau Panggang - Jasa Konstruksi",works,845502401.72,2021-04-28T00:00:00.000000Z,complete,47907127-1,"Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Pulau Panggang - Jasa Konstruksi",2021-05-25T00:00:00.000000Z,704126184.3,PT.PADMA BINTANG BUANA
ocds-20h3g7-47908127,ocds-20h3g7-47908127-1,2021-05-24T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47908127,Pengadaan Perangkat Keras Pengendalian Banjir Berbasis TIK UP Jakarta Smart City,goods,12170203534.5,2021-04-26T00:00:00.000000Z,complete,47908127-1,Pengadaan Perangkat Keras Pengendalian Banjir Berbasis TIK UP Jakarta Smart City,2021-05-24T00:00:00.000000Z,11964191470.0,PT. AIR MAS PERKASA
ocds-20h3g7-47912127,ocds-20h3g7-47912127-1,2021-05-24T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47912127,Pengadaan Perangkat Lunak Pengendalian Banjir Berbasis TIK UP Jakarta Smart City,goods,54684807615.71,2021-04-26T00:00:00.000000Z,complete,47912127-1,Pengadaan Perangkat Lunak Pengendalian Banjir Berbasis TIK UP Jakarta Smart City,2021-05-24T00:00:00.000000Z,52430345000.0,PT Mitra Mandiri Informatika
ocds-20h3g7-47920127,ocds-20h3g7-47920127-1,2021-06-18T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47920127,Pembangunan trotoar dan bangunan pelengkap jalan di Wilayah Jakarta Pusat (Konsultan Pengawasan),services,163823000.0,2021-04-30T00:00:00.000000Z,complete,47920127-1,Pembangunan trotoar dan bangunan pelengkap jalan di Wilayah Jakarta Pusat (Konsultan Pengawasan),2021-06-18T00:00:00.000000Z,147675000.0,PT. TURBA KALIMAL KONSULTAN
ocds-20h3g7-47923127,ocds-20h3g7-47923127-1,2021-06-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47923127,"Pembangunan Kantor Sektor Sudin Gulkarmat Kec. Senen, Kota Adm. Jakpus",works,6019893602.54,2021-04-28T00:00:00.000000Z,complete,47923127-1,"Pembangunan Kantor Sektor Sudin Gulkarmat Kec. Senen, Kota Adm. Jakpus",2021-06-25T00:00:00.000000Z,4815914882.05,PT. SATYAGI CIPTA PRIMA
ocds-20h3g7-47925127,ocds-20h3g7-47925127-1,2021-06-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47925127,Pembangunan Drainase Kawasan Balai Kartini dan Atmajaya,works,36927247550.86,2021-04-29T00:00:00.000000Z,complete,47925127-1,Pembangunan Drainase Kawasan Balai Kartini dan Atmajaya,2021-06-09T00:00:00.000000Z,29541734921.06,PT. CATUR KARYA BERSAUDARA
ocds-20h3g7-47927127,ocds-20h3g7-47927127-1,2021-05-27T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47927127,Pengadaan Combi Jetting,goods,4002665700.0,2021-04-23T00:00:00.000000Z,complete,47927127-1,Pengadaan Combi Jetting,2021-05-27T00:00:00.000000Z,3952665699.4,PT. SENANG JAYA ABADI
ocds-20h3g7-47930127,ocds-20h3g7-47930127-1,2021-05-31T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47930127,Pengadaan Perkakas dan Peralatan Kerja,goods,613163820.5,2021-05-04T00:00:00.000000Z,complete,47930127-1,Pengadaan Perkakas dan Peralatan Kerja,2021-05-31T00:00:00.000000Z,460152495.0,PT Bangun Bergas Abadi
ocds-20h3g7-47936127,ocds-20h3g7-47936127-1,2021-06-02T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47936127,Penataan RTH Makam TPU Tegal Alur Makam Pahlawan,works,2005438132.64,2021-05-07T00:00:00.000000Z,complete,47936127-1,Penataan RTH Makam TPU Tegal Alur Makam Pahlawan,2021-06-02T00:00:00.000000Z,1604350506.11,Gemintang Raya Nusantara
ocds-20h3g7-47939127,ocds-20h3g7-47939127-2,2021-06-18T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47939127,Pengelolaan Jakarta Tourist Information Center (Renovasi Booth Jakarta Tourist Information Center),services,658020000.0,2021-06-02T00:00:00.000000Z,complete,47939127-1,Pengelolaan Jakarta Tourist Information Center (Renovasi Booth Jakarta Tourist Information Center),2021-06-18T00:00:00.000000Z,650100000.0,PT. ARMAN SIDA IMA
ocds-20h3g7-47940127,ocds-20h3g7-47940127-2,2021-05-20T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47940127,Pengadaan sarana penunjang RTH Kebun Bibit,goods,1049060100.0,2021-04-29T00:00:00.000000Z,complete,47940127-1,Pengadaan sarana penunjang RTH Kebun Bibit,2021-05-20T00:00:00.000000Z,861042600.0,PT. CRIS MENARA SANDHY
ocds-20h3g7-47941127,ocds-20h3g7-47941127-1,2021-06-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47941127,Pembangunan Tanggul Pengaman Pantai NCICD Fase A,works,48766750198.77,2021-04-27T00:00:00.000000Z,complete,47941127-1,Pembangunan Tanggul Pengaman Pantai NCICD Fase A,2021-06-09T00:00:00.000000Z,47282023552.79,PT. Wijaya Karya Beton Tbk.
ocds-20h3g7-47942127,ocds-20h3g7-47942127-1,2021-05-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47942127,Promosi Digital Pariwisata Jakarta,services,14991502284.0,2021-04-29T00:00:00.000000Z,complete,47942127-1,Promosi Digital Pariwisata Jakarta,2021-05-25T00:00:00.000000Z,14779999355.04,Inter Media Prisma
ocds-20h3g7-47947127,ocds-20h3g7-47947127-1,2021-06-14T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47947127,Penyediaan Jasa Konsultansi Pengawasan (Supervisi) Rehab Sedang Kantor Lurah Ujung Menteng,services,136620000.0,2021-04-28T00:00:00.000000Z,complete,47947127-1,Penyediaan Jasa Konsultansi Pengawasan (Supervisi) Rehab Sedang Kantor Lurah Ujung Menteng,2021-06-14T00:00:00.000000Z,135135000.0,PT. DAYACIPTA KREASI BERSAMA
ocds-20h3g7-47949127,ocds-20h3g7-47949127-1,2021-04-30T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47949127,Pengadaan bahan kimia,goods,841716535.0,2021-04-29T00:00:00.000000Z,complete,47949127-1,Pengadaan bahan kimia,2021-04-30T00:00:00.000000Z,687678645.5,CV Pratama Abadi Sejahtera
ocds-20h3g7-47962127,ocds-20h3g7-47962127-2,2021-05-19T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47962127,Pengadaan Aki KDO/KDOK,goods,1029953145.76,2021-04-29T00:00:00.000000Z,complete,47962127-1,Pengadaan Aki KDO/KDOK,2021-05-19T00:00:00.000000Z,754648125.0,PT. TEMPORASI INDONESIA
ocds-20h3g7-47966127,ocds-20h3g7-47966127-1,2021-05-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47966127,Pengadaan dan Perpanjangan ATS Basis Data Oracle,goods,3812849700.0,2021-05-06T00:00:00.000000Z,complete,47966127-1,Pengadaan dan Perpanjangan ATS Basis Data Oracle,2021-05-25T00:00:00.000000Z,3774721000.01,PT.PRIMA INTEGRASI NETWORK
ocds-20h3g7-47970127,ocds-20h3g7-47970127-1,2021-06-18T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47970127,Penyediaan Jasa Konsultansi Berorientasi Layanan Jasa Studi Penelitian dan Bantuan Teknik,services,607915000.0,2021-04-29T00:00:00.000000Z,complete,47970127-1,Penyediaan Jasa Konsultansi Berorientasi Layanan Jasa Studi Penelitian dan Bantuan Teknik,2021-06-18T00:00:00.000000Z,564135000.0,PT. SUCOFINDO ADVISORY UTAMA
ocds-20h3g7-47980127,ocds-20h3g7-47980127-1,2021-06-03T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47980127,Pembangunan Sodetan Kali Ancol Kampung Walang Jl. Lodan Tahap 2 dan Pembangunan Sarana/Prasarana Aliran Barat,works,11208008212.16,2021-04-29T00:00:00.000000Z,complete,47980127-1,Pembangunan Sodetan Kali Ancol Kampung Walang Jl. Lodan Tahap 2 dan Pembangunan Sarana/Prasarana Aliran Barat,2021-06-03T00:00:00.000000Z,8543690580.66,PT. KARYA PEMBANGUNAN REZKI
ocds-20h3g7-47981127,ocds-20h3g7-47981127-1,2021-06-21T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47981127,"Evaluasi Sistem Polder Sunter Timur II  (Kebantenan, KBN dan Petukangan - Cakung)",services,909073814.0,2021-04-30T00:00:00.000000Z,complete,47981127-1,"Evaluasi Sistem Polder Sunter Timur II  (Kebantenan, KBN dan Petukangan - Cakung)",2021-06-21T00:00:00.000000Z,780532500.0,PT. ANGGARAKSA JAYA
ocds-20h3g7-47990127,ocds-20h3g7-47990127-1,2021-06-22T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47990127,Dokumen Lingkungan Pembangunan Instalasi Pengolahan Air (IPA) Pulau Sebira,services,126240950.0,2021-05-03T00:00:00.000000Z,complete,47990127-1,Dokumen Lingkungan Pembangunan Instalasi Pengolahan Air (IPA) Pulau Sebira,2021-06-22T00:00:00.000000Z,118690000.0,PT. Environesia Global Saraya
ocds-20h3g7-47992127,ocds-20h3g7-47992127-1,2021-06-30T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,47992127,Kajian dan Perencanaan Teknis Sistem Tata Air Kawasan Semanan,services,638312648.6,2021-05-10T00:00:00.000000Z,complete,47992127-1,Kajian dan Perencanaan Teknis Sistem Tata Air Kawasan Semanan,2021-06-30T00:00:00.000000Z,613690000.0,PT. ESTETIKA PANCA SANJAYA
ocds-20h3g7-48004127,ocds-20h3g7-48004127-1,2021-06-11T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48004127,Pemeliharaan Bangunan Gedung,works,935428662.15,2021-05-28T00:00:00.000000Z,complete,48004127-1,Pemeliharaan Bangunan Gedung,2021-06-11T00:00:00.000000Z,748342929.72,CV. GRACE TREE PUTRI
ocds-20h3g7-48014127,ocds-20h3g7-48014127-1,2021-05-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48014127,Belanja Alat /Bahan untuk Kegiatan Pelayanan Toilet Berjalan Untuk Penanganan Event-Event di Provinsi DKI Jakarta  (Belanja Alat /Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya),goods,470903928.0,2021-05-03T00:00:00.000000Z,complete,48014127-1,Belanja Alat /Bahan untuk Kegiatan Pelayanan Toilet Berjalan Untuk Penanganan Event-Event di Provinsi DKI Jakarta  (Belanja Alat /Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya),2021-05-04T00:00:00.000000Z,395234400.0,CV. KARTIKA SARI
ocds-20h3g7-48018127,ocds-20h3g7-48018127-1,2021-06-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48018127,Jasa Konsultansi Pengawasan Pembangunan Saringan Sampah Otomatis di Wilayah Jakarta Utara,services,380039192.5,2021-05-07T00:00:00.000000Z,complete,48018127-1,Jasa Konsultansi Pengawasan Pembangunan Saringan Sampah Otomatis di Wilayah Jakarta Utara,2021-06-29T00:00:00.000000Z,368500000.0,PT. Fujitama Cipta Andalan
ocds-20h3g7-48019127,ocds-20h3g7-48019127-1,2021-06-02T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48019127,Penyediaan Alat Tulis Kantor,goods,362046300.0,2021-05-17T00:00:00.000000Z,complete,48019127-1,Penyediaan Alat Tulis Kantor,2021-06-02T00:00:00.000000Z,295000439.8,Yarra Infotech
ocds-20h3g7-48038127,ocds-20h3g7-48038127-1,2021-07-05T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48038127,Pengawasan Pemeliharaan Berkala Rumah Susun Pulo Gebang,services,248229223.0,2021-05-04T00:00:00.000000Z,complete,48038127-1,Pengawasan Pemeliharaan Berkala Rumah Susun Pulo Gebang,2021-07-05T00:00:00.000000Z,238755000.0,PT. VISIPRANA
ocds-20h3g7-48039127,ocds-20h3g7-48039127-1,2021-07-05T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48039127,Pengawasan Pemeliharaan Berkala Rumah Susun Jatinegara Kaum,services,212737008.0,2021-05-04T00:00:00.000000Z,complete,48039127-1,Pengawasan Pemeliharaan Berkala Rumah Susun Jatinegara Kaum,2021-07-05T00:00:00.000000Z,204055500.0,PT. CATUR EKA CIPTA
ocds-20h3g7-48040127,ocds-20h3g7-48040127-1,2021-07-05T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48040127,Pengawasan Pemeliharaan Berkala Rumah Susun Cakung Barat,services,215728381.0,2021-05-04T00:00:00.000000Z,complete,48040127-1,Pengawasan Pemeliharaan Berkala Rumah Susun Cakung Barat,2021-07-05T00:00:00.000000Z,202840000.0,PT. ALFRIZ AULIATAMA
ocds-20h3g7-48041127,ocds-20h3g7-48041127-1,2021-07-05T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48041127,Pengawasan Pemeliharaan Berkala Rumah Susun Kapuk Muara,services,211080881.0,2021-05-04T00:00:00.000000Z,complete,48041127-1,Pengawasan Pemeliharaan Berkala Rumah Susun Kapuk Muara,2021-07-05T00:00:00.000000Z,199050500.0,PT. WAHANA PRAKARSA UTAMA
ocds-20h3g7-48042127,ocds-20h3g7-48042127-1,2021-06-11T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48042127,Pengadaan Perkakas dan Peralatan Kerja Non-Mesin Paket IV,goods,825217428.2,2021-05-19T00:00:00.000000Z,complete,48042127-1,Pengadaan Perkakas dan Peralatan Kerja Non-Mesin Paket IV,2021-06-11T00:00:00.000000Z,686212505.0,CV. NAROHITA SATAHI
ocds-20h3g7-48044127,ocds-20h3g7-48044127-1,2021-06-21T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48044127,Pengadaan KIT Siap Nikah Anti Stunting (DAK),goods,587400000.0,2021-05-25T00:00:00.000000Z,complete,48044127-1,Pengadaan KIT Siap Nikah Anti Stunting (DAK),2021-06-21T00:00:00.000000Z,253440000.0,CV. RIHLAH SUMATERA
ocds-20h3g7-48048127,ocds-20h3g7-48048127-2,2021-06-07T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48048127,Peningkatan Fasilitas Kepelabuhanan di Pelabuhan Muara Angke (Fisik),works,144966024206.5,2021-05-06T00:00:00.000000Z,complete,48048127-1,Peningkatan Fasilitas Kepelabuhanan di Pelabuhan Muara Angke (Fisik),2021-06-07T00:00:00.000000Z,122931576191.4,PT. ADHI KARYA (Persero) Tbk
ocds-20h3g7-48056127,ocds-20h3g7-48056127-1,2021-06-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48056127,Pembangunan SPALD Pulau Kelapa Zona 1,works,17753390253.19,2021-05-07T00:00:00.000000Z,complete,48056127-1,Pembangunan SPALD Pulau Kelapa Zona 1,2021-06-04T00:00:00.000000Z,15950543336.2,PT. CIPTA CAHAYA AQILLAH
ocds-20h3g7-48057127,ocds-20h3g7-48057127-1,2021-06-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48057127,Pembangunan SPALD Pulau Kelapa Zona 2,works,15619090561.81,2021-05-07T00:00:00.000000Z,complete,48057127-1,Pembangunan SPALD Pulau Kelapa Zona 2,2021-06-04T00:00:00.000000Z,14369741564.78,PT ARFA TUNAS MAKMUR
ocds-20h3g7-48060127,ocds-20h3g7-48060127-1,2021-06-24T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48060127,Pekerjaan Konstruksi Rehabilitasi Bangunan Cagar Budaya Gereja Protestan Jemaat Koinonia,works,6383982418.54,2021-05-21T00:00:00.000000Z,complete,48060127-1,Pekerjaan Konstruksi Rehabilitasi Bangunan Cagar Budaya Gereja Protestan Jemaat Koinonia,2021-06-24T00:00:00.000000Z,5095563620.96,PT. SUMBER BAYAK KREASI
ocds-20h3g7-48061127,ocds-20h3g7-48061127-2,2021-06-08T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48061127,Jasa Pengolahan Limbah B3 oleh Pihak Ketiga,services,581526000.0,2021-05-11T00:00:00.000000Z,complete,48061127-1,Jasa Pengolahan Limbah B3 oleh Pihak Ketiga,2021-06-08T00:00:00.000000Z,279972000.0,PT. TENANG JAYA SEJAHTERA
ocds-20h3g7-48065127,ocds-20h3g7-48065127-2,2021-06-04T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48065127,"Pembangunan RTH Jl. Duri Kosambi (Pulo Indah Raya), Kel. Duri Kosambi Kec. Cengkareng Nama KLPD Pemerintah Dae",works,4510678246.96,2021-05-04T00:00:00.000000Z,complete,48065127-1,"Pembangunan RTH Jl. Duri Kosambi (Pulo Indah Raya), Kel. Duri Kosambi Kec. Cengkareng Nama KLPD Pemerintah Dae",2021-06-04T00:00:00.000000Z,4050093960.0,PT. ERASINDO PELITA ABADI
ocds-20h3g7-48070127,ocds-20h3g7-48070127-1,2021-06-18T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48070127,Pekerjaan Konstruksi Rehabilitasi Kubah Masjid Raya Jakarta Islamic Centre,works,2708227608.57,2021-05-17T00:00:00.000000Z,complete,48070127-1,Pekerjaan Konstruksi Rehabilitasi Kubah Masjid Raya Jakarta Islamic Centre,2021-06-18T00:00:00.000000Z,2168642599.2,PT. FELICIA TARIDA ASI
ocds-20h3g7-48071127,ocds-20h3g7-48071127-1,2021-06-21T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48071127,Pengembangan Data Center,goods,5056147360.0,2021-05-25T00:00:00.000000Z,complete,48071127-1,Pengembangan Data Center,2021-06-21T00:00:00.000000Z,4988215100.0,PT.WAHANA DINAMIKA CAKRA
ocds-20h3g7-48073127,ocds-20h3g7-48073127-1,2021-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,48073127,Penggantian Karpet dan Wallpaper Gedung,works,3148257954.6,2021-05-07T00:00:00.000000Z,complete,48073127-1,Penggantian Karpet dan Wallpaper Gedung,2021-05-28T00:00:00.000000Z,2993925000.0,PT. GISOS PRATAMA PERKASA
