date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
2019-10-17,Pemerintah Daerah Provinsi Dki Jakarta,Belanjapemeliharaan Waduk/Situ/Embung Dan Kelengkapannya (Pengadaan Bahan Material),Goods,879873498.9,Complete,Belanjapemeliharaan Waduk/Situ/Embung Dan Kelengkapannya (Pengadaan Bahan Material),2019-10-17,783087414.45,Cv. Triple - R,2,0.8900000004875702
2019-10-17,Pemerintah Daerah Provinsi Dki Jakarta,"Pemeliharaan Saluran Tepi Jalan, Saluran Penghubung Dan Kelengkapannya Di Wilayah Kota Administrasi Jakarta Timur (Pengadaan Bahan Material Tahap Ii)",Goods,2055899996.04,Complete,"Pemeliharaan Saluran Tepi Jalan, Saluran Penghubung Dan Kelengkapannya Di Wilayah Kota Administrasi Jakarta Timur (Pengadaan Bahan Material Tahap Ii)",2019-10-17,1601303000.0,Cv.Ran Putra Anugerah,2,0.7788817564494245
2019-10-14,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Modal Pengadaan Perkakas Khusus (Rsu Adhyaksa),Goods,2977602848.0,Complete,Belanja Modal Pengadaan Perkakas Khusus (Rsu Adhyaksa),2019-10-14,2700260750.0,Pt. Juriah Ratu Azora,5,0.9068572566061704
2019-10-23,Pemerintah Daerah Provinsi Dki Jakarta,Docking Kapal Baru,Services,1142804344.0,Complete,Docking Kapal Baru,2019-10-23,1005742595.0,Pt. Proskuneo Kadarusman,19,0.8800654287677436
2019-10-21,Pemerintah Daerah Provinsi Dki Jakarta,"Pembangunan Jogging Track Jl. Aries Utama Ii Pinggir Kali Rt.002, 005, 006 Rw.08 Kel. Meruya Utara",Works,496535449.12,Complete,"Pembangunan Jogging Track Jl. Aries Utama Ii Pinggir Kali Rt.002, 005, 006 Rw.08 Kel. Meruya Utara",2019-10-21,397228359.3,Pt. Tamar Mitra Global,18,0.8000000000080558
2019-11-06,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Modal Pengadaan Sound System,Goods,492690000.0,Complete,Belanja Modal Pengadaan Sound System,2019-11-06,468121500.0,Cv. Vanessa Utama,26,0.9501339584728734
2019-10-29,Pemerintah Daerah Provinsi Dki Jakarta,Penataan Jalur Hijau Kolong Jlnt Ciledug-Tendean (Lanjutan) Dan Jalur Hijau Jalan Di Wilayah Jakarta Selatan,Works,4887943512.0,Complete,Penataan Jalur Hijau Kolong Jlnt Ciledug-Tendean (Lanjutan) Dan Jalur Hijau Jalan Di Wilayah Jakarta Selatan,2019-10-29,4622595315.99,Ardilan Bersaudara,25,0.945713735161103
2019-11-01,Pemerintah Daerah Provinsi Dki Jakarta,"Pelaksanaan Penataan Prioritas Musrembang (Taman Jenggala, Taman Cemara, Taman Belitung, Taman Kanadiyanti)",Works,4492695996.15,Complete,"Pelaksanaan Penataan Prioritas Musrembang (Taman Jenggala, Taman Cemara, Taman Belitung, Taman Kanadiyanti)",2019-11-01,4225928466.53,Ardilan Bersaudara,28,0.9406219495268309
2019-10-28,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Amplop Pbb Dan Map Pegawai,Services,495561550.0,Complete,Pengadaan Amplop Pbb Dan Map Pegawai,2019-10-28,272800000.0,Cv.Merdeka Sama,21,0.5504866146294037
2019-10-11,Pemerintah Daerah Provinsi Dki Jakarta,Karoseri Mobil Ambulans,Goods,897600000.0,Complete,Karoseri Mobil Ambulans,2019-10-11,864600000.0,Cv Anugerah Karya Mandiri,3,0.9632352941176471
2019-10-24,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Tps (Dipo Kepondang Rw.02 Kec. Palmerah),Works,761270900.0,Complete,Pemeliharaan Tps (Dipo Kepondang Rw.02 Kec. Palmerah),2019-10-24,609021653.88,Cv. Emmasindo,16,0.8000064811094185
2019-10-11,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Sewa Alat Kerja,Services,732336000.0,Complete,Belanja Sewa Alat Kerja,2019-10-11,580800000.0,Pt. Assamanta Putra Mandollo,2,0.7930785868781542
2019-11-22,Pemerintah Daerah Provinsi Dki Jakarta,"Pembangunan Jembatan Sejajar Rel Pasar Minggu, Jakarta Selatan",Works,30589201910.5,Complete,"Pembangunan Jembatan Sejajar Rel Pasar Minggu, Jakarta Selatan",2019-11-22,26820931000.0,Pt. Sumber Artha Reksa Mulia,42,0.8768104208300214
2019-10-17,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Bahan Kerja Tmr,Goods,1466959561.2,Complete,Pengadaan Bahan Kerja Tmr,2019-10-17,1383206649.0,Cv. Triple - R,3,0.942907143172039
2019-10-25,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Aerial Paltform,Goods,3096500000.0,Complete,Pengadaan Aerial Paltform,2019-10-25,2145000000.0,Pt. United Equipment Indonesia,3,0.6927175843694494
2019-10-28,Pemerintah Daerah Provinsi Dki Jakarta,Rehab Pagar Bpp Ragunan,Works,257185727.24,Complete,Rehab Pagar Bpp Ragunan,2019-10-28,236610000.0,Pt. Cilungup Indahserasi,20,0.9199966208824676
2019-10-14,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Modal Pengadaan Alat-Alat Pendingin,Goods,1687912600.0,Complete,Belanja Modal Pengadaan Alat-Alat Pendingin,2019-10-14,1120067575.0,Cv. Duta Bisindo Sejahtera,4,0.6635815000136855
2019-11-01,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Premi Asuransi Barang Milik Daerah,Services,226644411.31,Complete,Belanja Premi Asuransi Barang Milik Daerah,2019-11-01,226024759.55,Pt. Asuransi Umum Bumiputera Muda 1967,15,0.9972659737938455
2019-10-21,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Peralatan Kerja Lapangan,Goods,1392382788.0,Complete,Penyediaan Peralatan Kerja Lapangan,2019-10-21,1260415817.1,Cv. Indo Rahma Perdana,5,0.905222204671493
2019-10-30,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Konstruksi Penataan Kawasan Monas,Works,71332886130.0,Complete,Pelaksanaan Konstruksi Penataan Kawasan Monas,2019-10-30,64415590512.9,Pt. Bahana Prima Nusantara,19,0.9030279581777523
2019-10-24,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Modal Pengadaan Konstruksi Instalasi Pengolahan Air Kotor / Limbah (Ipak/Ipal),Works,756325522.43,Complete,Belanja Modal Pengadaan Konstruksi Instalasi Pengolahan Air Kotor / Limbah (Ipak/Ipal),2019-10-24,718337400.0,Pt. Bahtera Usaha Konstruksi,14,0.9497727879022939
2019-10-31,Pemerintah Daerah Provinsi Dki Jakarta,Perbaikan Gedung Samsat,Works,3213004481.11,Complete,Perbaikan Gedung Samsat,2019-10-31,2897208974.47,Cv Skala Rayya,17,0.90171333140161
2019-10-22,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Iii Olahraga Konsentrasi,Goods,1906524400.0,Complete,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Iii Olahraga Konsentrasi,2019-10-22,1701045500.0,Trico Indonesia,5,0.892223304354248
2019-10-22,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok V Olahraga Aerosport,Goods,3745018365.0,Complete,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok V Olahraga Aerosport,2019-10-22,3730705000.0,Pt. Satria Muda Primatama,5,0.9961780254180409
2019-11-06,Pemerintah Daerah Provinsi Dki Jakarta,Sarana Penyiraman,Works,3044558785.35,Complete,Sarana Penyiraman,2019-11-06,2435649101.12,Pt. Arin Anugerah,20,0.8000006808342838
2019-10-24,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Material Untuk Kegiatan Sewaktu Waktu,Goods,833296200.0,Complete,Pengadaan Material Untuk Kegiatan Sewaktu Waktu,2019-10-24,756691540.0,Cv Farrel Sidqi,3,0.9080703116130855
2019-10-29,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pemeliharaan Alat-Alat Kedokteran Umum,Services,976795000.0,Complete,Belanja Pemeliharaan Alat-Alat Kedokteran Umum,2019-10-29,908790300.0,Pt. Global Promedika Services,14,0.9303797623861711
2019-11-06,Pemerintah Daerah Provinsi Dki Jakarta,Perbaikan Lapangan Olahraga Bulutangkis Komplek Polri Pondok Karya Blok F Rt 005 Rw 004 Keluran Pela Mampang Kecamatan Mampang Prapatan,Works,552511959.92,Complete,Perbaikan Lapangan Olahraga Bulutangkis Komplek Polri Pondok Karya Blok F Rt 005 Rw 004 Keluran Pela Mampang Kecamatan Mampang Prapatan,2019-11-06,524897096.0,Cv. Abdi Pratama,14,0.950019427771304
2019-10-28,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pengisian Tabung Pemadam Kebakaran (Pelatihan Dan Simulasi Penanggulangan Dan Pemadaman),Goods,210210000.0,Complete,Belanja Pengisian Tabung Pemadam Kebakaran (Pelatihan Dan Simulasi Penanggulangan Dan Pemadaman),2019-10-28,112543200.0,Pt. Ivero Naulido Utama,4,0.5353846153846153
2019-11-07,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Pompa Apung Portable,Goods,1130000000.0,Complete,Pengadaan Pompa Apung Portable,2019-11-07,1050885000.0,Pt Jannah Rezeki,21,0.9299867256637168
2019-12-03,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Kendaraan Penyapu Jalan,Goods,4524999600.0,Complete,Pengadaan Kendaraan Penyapu Jalan,2019-12-03,4429800100.0,Pt Starindo Cleaning Technologies,13,0.9789614346043257
2019-11-20,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Instalasi Listrik Di Tkk Johar Baru,Works,443904032.0,Complete,Pengadaan Instalasi Listrik Di Tkk Johar Baru,2019-11-20,417273098.0,Cv. Megacopilas,9,0.9400074518809507
2019-12-06,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Premi Asuransi Barang Milik Daerah Kendaraan Dinas Operasional (Kdo),Services,12488811328.0,Complete,Belanja Premi Asuransi Barang Milik Daerah Kendaraan Dinas Operasional (Kdo),2019-12-06,10782272933.4,Pt. Asuransi Jasa Indonesia (Persero),22,0.8633546180032419
2019-11-12,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok I Olahraga Terukur,Goods,3881088915.0,Complete,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok I Olahraga Terukur,2019-11-12,3749724000.0,Pt. Fiztban Bumi Indonesia,4,0.9661525623666367
2019-11-12,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Iv Olahraga Akurasi,Goods,3745018365.0,Complete,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Iv Olahraga Akurasi,2019-11-12,3604337000.0,Pt.Grafikom Eratama Mandiri,4,0.9624350667236314
2019-11-12,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Vi Olahraga Permainan,Goods,6072513678.0,Complete,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Vi Olahraga Permainan,2019-11-12,5895642148.0,Pt. Fiztban Bumi Indonesia,4,0.9708734241899224
2019-11-12,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Vii Olahraga Beladiri,Goods,3618103500.0,Complete,Pengadaan Peralatan Dan Perlengkapan Olahraga Untuk Pelatda Pon 2020 Kelompok Vii Olahraga Beladiri,2019-11-12,3424712500.0,Pt.Grafikom Eratama Mandiri,4,0.9465490691463083
2019-12-05,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Premi Asuransi Barang Milik Daerah Bangunan/Gedung,Services,17476827817.0,Complete,Belanja Premi Asuransi Barang Milik Daerah Bangunan/Gedung,2019-12-05,15356691565.78,Pt. Asuransi Jasa Indonesia (Persero),21,0.8786887258134048
2019-11-21,Pemerintah Daerah Provinsi Dki Jakarta,Pekerjaan Panel Distribusi Ac,Goods,587197600.0,Complete,Pekerjaan Panel Distribusi Ac,2019-11-21,383878000.0,Cv. Surya Citra Mandiri,2,0.653745859996703
2020-01-17,Pemerintah Daerah Provinsi Dki Jakarta,"Peningkatan Jembatan Akses Rusun Pesakih, Cengkareng, Jakarta Barat",Works,40358713089.53,Complete,"Peningkatan Jembatan Akses Rusun Pesakih, Cengkareng, Jakarta Barat",2020-01-17,35515667518.79,Pt. Mitra Andalan Sakti,36,0.8800000000000893
2019-12-06,Pemerintah Daerah Provinsi Dki Jakarta,2.04.01.014 Pembayaran Santunan Asuransi Akibat Bencana Pohon Tumbang,Services,850000000.0,Complete,2.04.01.014 Pembayaran Santunan Asuransi Akibat Bencana Pohon Tumbang,2019-12-06,848000000.0,Pt. Asuransi Umum Bumiputera Muda 1967,8,0.9976470588235294
2020-01-22,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Konsumsi Peserta Didik Berasrama,Services,4255000000.0,Complete,Penyediaan Konsumsi Peserta Didik Berasrama,2020-01-22,4033740000.0,Pt. Aktifitas Atmosfir,26,0.948
2020-01-14,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Mainframe,Services,3327693600.0,Complete,Pemeliharaan Mainframe,2020-01-14,3321450000.0,Pt. Sinergi Meta Data,15,0.9981237455275329
2020-01-17,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Fasilitas Drc Cloud,Services,9563719000.0,Complete,Penyediaan Fasilitas Drc Cloud,2020-01-17,9422337760.0,"Pt. Telekomunikasi Indonesia, Tbk.",15,0.9852169182302407
2020-01-14,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Server,Services,2275816400.0,Complete,Pemeliharaan Server,2020-01-14,2273590000.0,Pt Nusantara Compnet Integrator,15,0.9990217137023883
2020-01-16,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Data Center,Services,4020844300.0,Complete,Pemeliharaan Data Center,2020-01-16,3979965000.0,Pt.Wahana Dinamika Cakra,16,0.989833155190814
2020-02-18,Pemerintah Daerah Provinsi Dki Jakarta,Survey Capaian Spm Penyelenggaraan Lrt Jakarta,Services,464063600.0,Complete,Survey Capaian Spm Penyelenggaraan Lrt Jakarta,2020-02-18,418000000.0,Pt. Kanta Karya Utama,50,0.9007386056566384
2020-02-18,Pemerintah Daerah Provinsi Dki Jakarta,Survey Capaian Spm Penyelenggaraan Mrt Jakarta,Services,569663600.0,Complete,Survey Capaian Spm Penyelenggaraan Mrt Jakarta,2020-02-18,513700000.0,Pt. Kanta Karya Utama,50,0.9017602669364867
2020-03-10,Pemerintah Daerah Provinsi Dki Jakarta,Manajemen Konstruksi Rehab Total Gedung Sekolah,Services,23315604708.0,Complete,Manajemen Konstruksi Rehab Total Gedung Sekolah,2020-03-10,21836496000.0,Pt.Elsadai Servo Cons,64,0.9365614262840676
2020-01-22,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Sewa Sarana Mobilitas Darat (Sewa Bus) Untuk Periode Bulan Februari Sampai Dengan Maret 2020,Services,1691305000.0,Complete,Belanja Sewa Sarana Mobilitas Darat (Sewa Bus) Untuk Periode Bulan Februari Sampai Dengan Maret 2020,2020-01-22,1641200000.0,Pt. Arman Sida Ima,14,0.97037494715619
2020-03-12,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Skywalk Halte Velbak - Halte Kebayoran Lama - Stasiun Kebayoran Lama,Services,1558920000.0,Complete,Pengawasan Pembangunan Skywalk Halte Velbak - Halte Kebayoran Lama - Stasiun Kebayoran Lama,2020-03-12,1436875000.0,Pt. Garis Putih Sejajar,58,0.9217118261360429
2020-03-03,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Jasa Konsultansi Pengawasan (Supervision),Services,929313000.0,Complete,Belanja Jasa Konsultansi Pengawasan (Supervision),2020-03-03,868800350.0,Pt. Bayu Berlian Mandiri,42,0.934884532982967
2020-01-28,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,3909591400.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2020-01-28,3392989600.0,Pt. Cakra Wredhi Pratama,14,0.867862969004894
2020-04-09,Pemerintah Daerah Provinsi Dki Jakarta,Peningkatan Fasilitas Kepelabuhanan Di Pelabuhan Muara Angke (Pengawasan),Services,3525712850.0,Complete,Peningkatan Fasilitas Kepelabuhanan Di Pelabuhan Muara Angke (Pengawasan),2020-04-09,3525445000.0,Pt. Virama Karya (Persero),85,0.99992402954767
2020-02-05,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Pabx Dan Pengadaan Suku Cadang,Services,1187360350.0,Complete,Pemeliharaan Pabx Dan Pengadaan Suku Cadang,2020-02-05,1163543700.0,Pt Dewangga Raya,19,0.9799415148063517
2020-02-05,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makan Dan Minum Peserta/Petugas/Panitia,Services,4354768000.0,Complete,Belanja Makan Dan Minum Peserta/Petugas/Panitia,2020-02-05,4124560000.0,Pt. Aktifitas Atmosfir,15,0.947136563876652
2020-04-23,Pemerintah Daerah Provinsi Dki Jakarta,Penyusunan Dokumen Analisis Investasi Untuk Penyertaan Modal Daerah,Services,3513400000.0,Complete,Penyusunan Dokumen Analisis Investasi Untuk Penyertaan Modal Daerah,2020-04-23,3069000000.0,Pt. Ciriajasa Engineering Consultans,50,0.873512836568566
2020-02-13,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Tetra Base Station,Services,4117905036.39,Complete,Pemeliharaan Tetra Base Station,2020-02-13,4106766400.0,Pt Jaya Teknik Indonesia,16,0.9972950720593196
2020-02-13,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Makanan Dan Minuman Peserta Pelatihan Reguler Dan Mtu,Services,3142297800.0,Complete,Penyediaan Makanan Dan Minuman Peserta Pelatihan Reguler Dan Mtu,2020-02-13,2704010400.0,Pt. Aktifitas Atmosfir,15,0.8605200945626478
2020-03-30,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Penyediaan Barang Cetakan Umum,Services,763795054.0,Complete,Belanja Penyediaan Barang Cetakan Umum,2020-03-30,284130000.0,Cv. Elfana Buana,60,0.3719976956017314
2020-02-17,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,2244258000.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2020-02-17,1934076000.0,Pt. Labind Setia Semesta,19,0.8617886178861789
2020-02-17,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,2990720602.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2020-02-17,2817146500.0,Cv. Puspa Kartika Dewi,13,0.9419624481524871
2020-02-13,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makan Dan Minum Peserta Pelatihan,Services,1000896000.0,Complete,Belanja Makan Dan Minum Peserta Pelatihan,2020-02-13,963362400.0,Ohanna Catering,15,0.9625
2020-02-18,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Jasa Penanganan/Penanggulangan Sampah,Services,394800000.0,Complete,Belanja Jasa Penanganan/Penanggulangan Sampah,2020-02-18,173600000.0,Pt. Wahana Pamunah Limbah Industri,18,0.4397163120567376
2020-02-18,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Jasa Pencucian Pakaian/Alat Kesenian/Rumah Tangga,Services,820000000.0,Complete,Belanja Jasa Pencucian Pakaian/Alat Kesenian/Rumah Tangga,2020-02-18,803600000.0,Pt. Mutiara Bintang Mandiri,18,0.98
2020-05-04,Pemerintah Daerah Provinsi Dki Jakarta,Konsultan Pengawasan Pembangunan Spald Pulau Sebira,Services,288090000.0,Complete,Konsultan Pengawasan Pembangunan Spald Pulau Sebira,2020-05-04,281077500.0,Pt.Lumbung Raya,56,0.9756586483390607
2020-05-04,Pemerintah Daerah Provinsi Dki Jakarta,Konsultan Pengawasan Pembangunan Spald Pulau Kelapa Dua,Services,288090000.0,Complete,Konsultan Pengawasan Pembangunan Spald Pulau Kelapa Dua,2020-05-04,278080000.0,Pt.Lumbung Raya,56,0.965253913707522
2020-02-11,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Bahan Percontohan,Services,7582743520.0,Complete,Belanja Bahan Percontohan,2020-02-11,6067091800.0,Pt.Bidok Maestro Artha,5,0.800118292804924
2020-03-26,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Manajemen Konstruksi Penyelesaiaan Pembangunan Gedung Blok A Rsud Koja,Services,2085572500.0,Complete,Jasa Konsultansi Manajemen Konstruksi Penyelesaiaan Pembangunan Gedung Blok A Rsud Koja,2020-03-26,1879680000.0,Pt. Delta Buana,49,0.9012777067208164
2020-02-17,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,2665700000.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2020-02-17,2520825000.0,Pt. Multida Citramascorp,13,0.9456521739130435
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Pulo Gebang,Services,520507130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Pulo Gebang,2020-04-01,467885000.0,Pt. Sugitek Indo Tama,54,0.8989021917913017
2020-04-03,Pemerintah Daerah Provinsi Dki Jakarta,Pembangunan Skywalk Halte Velbak - Halte Kebayoran Lama - Stasiun Kebayoran Lama,Services,55112656501.56,Complete,Pembangunan Skywalk Halte Velbak - Halte Kebayoran Lama - Stasiun Kebayoran Lama,2020-04-03,50999300051.7,Pt. Bona Jati Mutiara,51,0.9253645766513983
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Muara Baru,Services,494415130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Muara Baru,2020-04-01,464200000.0,Pt. Adhi Hutama Konsulindo,54,0.9388871250764514
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Jatinegara Kaum,Services,427293130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Jatinegara Kaum,2020-04-01,400730000.0,Pt.Herpis Pertoma Mulia,54,0.9378339408358847
2020-04-13,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Tipar Cakung,Services,391763130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Tipar Cakung,2020-04-13,365912525.0,Pt Delta Arsitektur Persada,66,0.9340147067948942
2020-04-13,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Cakung Barat,Services,418273130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Cakung Barat,2020-04-13,391949250.0,Cv. Samiyu,66,0.9370653333624371
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Jatirawasari,Services,316941130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Jatirawasari,2020-04-01,298302950.0,Pt. Bobby And Team,54,0.9411935585640148
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Komarudin,Services,546137130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Komarudin,2020-04-01,512939900.0,Pt. Catur Eka Cipta,54,0.9392144789716091
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Marunda,Services,546599130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Marunda,2020-04-01,492800000.0,Pt. Bumi Madani,54,0.9015747976035015
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Pinus Elok,Services,520507130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Pinus Elok,2020-04-01,490901400.0,Pt. Catur Eka Cipta,54,0.9431213747254529
2020-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Kawasan Dinas Teknis Jatibaru,Services,186382130.0,Complete,Perencanaan Pemeliharaan Kawasan Dinas Teknis Jatibaru,2020-04-01,168465000.0,Pt. Rahayu Mitra Solusi,54,0.903868841932432
2020-03-30,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Breakwater Kalibaru Cilincing Marunda (Kcm),Services,1243440000.0,Complete,Pengawasan Pembangunan Breakwater Kalibaru Cilincing Marunda (Kcm),2020-03-30,1126400000.0,Pt. Bagastama Persada,54,0.9058740268931351
