year,code,name
2019,140,LPSE Kabupaten Purbalingga
2019,141,LPSE Kabupaten Karanganyar
2019,142,LPSE Kota Pagar Alam
2019,146,LPSE Kabupaten Purworejo
2019,147,LPSE Kabupaten Karimun
2019,148,LPSE Kabupaten Brebes
2019,149,LPSE Kabupaten Parigi Moutong
2019,15,LPSE Provinsi Jawa Timur
2019,150,LPSE Kota Metro
2019,151,LPSE Kota Sabang
2019,152,LPSE Kabupaten Nganjuk
2019,153,LPSE Kabupaten Banyuasin
2019,154,LPSE Provinsi Sulawesi Tengah
2019,155,LPSE Kabupaten Kerinci
2019,156,LPSE Ogan Komering Ilir
2019,157,LPSE Kabupaten Tanah Datar
2019,158,LPSE Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia
2019,16,LPSE Provinsi Sumatera Barat
2019,160,LPSE Kabupaten Sukoharjo
2019,161,LPSE Kabupaten Bengkalis
2019,162,LPSE Universitas Negeri Surabaya
2019,163,LPSE Kota Bogor
2019,164,LPSE Kota Madiun
2019,165,LPSE Kabupaten Indragiri Hilir
2019,167,LPSE Kabupaten Jembrana
2019,168,LPSE Kabupaten Musi Banyuasin
2019,17,LPSE Kota Denpasar
2019,170,LPSE Kementerian Agama
2019,172,LPSE Kabupaten Tanah Laut
2019,173,LPSE Provinsi Sulawesi Utara
2019,174,LPSE Universitas Hasanudin
2019,175,LPSE Kabupaten Sekadau
2019,176,LPSE Kabupaten Kotawaringin Barat
2019,177,LPSE Kabupaten Tapin
2019,179,LPSE Kabupaten Belitung Timur
2019,18,LPSE Provinsi Gorontalo
2019,180,LPSE Kota Kotamobagu
2019,181,LPSE Kalimantan Selatan
2019,182,LPSE Kabupaten Jepara
2019,183,LPSE Kabupaten Kotawaringin Timur
2019,184,LPSE Kota Tarakan
2019,186,LPSE Kabupaten Kuantan Singingi
2019,188,LPSE Kabupaten Kuburaya
2019,189,LPSE Kabupaten Aceh Utara
2019,19,LPSE Kota Pekanbaru
2019,190,LPSE Universitas Indonesia
2019,191,LPSE POM
2019,192,LPSE Kota Malang
2019,193,LPSE Bandar Lampung
2019,194,LPSE Kementerian Ketenagakerjaan
2019,195,LPSE Kota Lubuklinggau
2019,197,LPSE Kabupaten Banjar
2019,198,LPSE Kabupaten Kutai Kartanegara
2019,20,LPSE Kota Banda Aceh
2019,200,LPSE Kabupaten Jember
2019,201,LPSE Kota Batu
2019,202,LPSE Kabupaten Pekalongan
2019,203,LPSE Kabupaten Blitar
2019,204,LPSE Kabupaten Madiun
2019,205,LPSE Kota Blitar
2019,206,LPSE Kabupaten Pinrang
2019,207,LPSE Kabupaten Kediri
2019,209,LPSE Kabupaten Batang
2019,21,LPSE kota Yogyakarta
2019,210,LPSE MPR RI
2019,211,LPSE Kabupaten Grobogan
2019,212,LPSE Kementerian Pertanian
2019,213,LPSE Universitas Tadulako
2019,214,LPSE Kota Palu
2019,216,LPSE Universitas Negeri Semarang
2019,218,LPSE Kementerian Kelautan dan Perikanan
2019,219,LPSE Kabupaten Minahasa Utara
2019,22,LPSE Provinsi Kepulauan Riau
2019,220,LPSE Kabupaten Wonosobo
2019,222,LPSE Kabupaten Sumbawa
2019,223,LPSE Kabupaten Pasaman
2019,224,LPSE Universitas Tanjung Pura
2019,225,LPSE Kota Tangerang Selatan
2019,226,LPSE Kabupaten Batanghari
2019,227,LPSE Universitas Jenderal Soedirman
2019,228,LPSE Kabupaten Sragen
2019,23,LPSE Kota Banjarbaru
2019,230,LPSE Kabupaten Sarolangun
2019,231,LPSE Kabupaten Enrekang
2019,232,LPSE Kabupaten Kampar
2019,233,LPSE Kabupaten Halmahera Utara
2019,234,LPSE Kota Makassar
2019,235,LPSE Kota Pare-pare
2019,236,LPSE TVRI
2019,237,LPSE Kabupaten Lampung Tengah
2019,238,LPSE Kabupaten Bengkulu Utara
2019,239,LPSE Kabupaten Lebong
2019,24,LPSE Kota Banjarmasin
2019,242,LPSE Kabupaten Donggala
2019,243,LPSE Kementerian Pembangunan Daerah Tertinggal
2019,244,LPSE Kabupaten Bojonegoro
2019,245,LPSE Kabupaten Serang
2019,246,LPSE Kabupaten Situbondo
2019,247,LPSE Kabupaten Malang
2019,248,LPSE Kabupaten Sumenep
2019,249,LPSE Kabupaten Kutai Barat
2019,25,LPSE Kementrian Pendidikan Nasional
2019,250,LPSE Kabupaten Maros
2019,251,LPSE Kota Palembang
2019,252,SPSE - Kementerian Hukum dan HAM RI
2019,253,LPSE Kabupaten Majalengka
2019,254,LPSE Kabupaten Pelalawan
2019,255,LPSE Kabupaten Magetan
2019,256,LPSE Kabupaten Lumajang
2019,257,LPSE Kabupaten Blora
2019,258,LPSE Kabupaten Belitung
2019,259,LPSE Kota Jambi
2019,26,LPSE Kota Batam
2019,260,LPSE Kota Bandung
2019,261,LPSE Kota Lhokseumawe
2019,262,LPSE Universitas Airlangga
2019,263,LPSE Provinsi Sulawesi Barat
2019,264,LPSE Kabupaten Penajam Paser Utara
2019,265,LPSE Pemkab Sinjai
2019,267,LPSE Provinsi Bengkulu
2019,268,LPSE Kabupaten Bulungan
2019,269,LPSE Kabupaten Muaro Jambi
2019,27,LPSE Provinsi Sumatera Utara
2019,270,LPSE Kabupaten Barito Kuala
2019,271,LPSE Kabupaten Merauke
2019,272,LPSE Universitas Sumatera Utara
2019,273,LPSE Kementrian Negara Ristek dan Teknologi
2019,274,LPSE Kabupaten Pesawaran
2019,275,LPSE Badan Pusat Statistik
2019,276,LPSE Kementerian Perdagangan RI
2019,277,LPSE Kabupaten Tapanuli Utara
2019,278,LPSE Kota Bengkulu
2019,279,LPSE Kota Magelang
2019,28,LPSE PT. Kawasan Berikat Nusantara
2019,280,LPSE Kabupaten Boyolali
2019,281,LPSE Kabupaten Polewali Mandar
2019,282,LPSE Kabupaten Hulu Sungai Selatan
2019,283,LPSE Kabupaten Rokan Hulu
2019,284,LPSE Kabupaten Minahasa Tenggara
2019,285,LPSE Kabupaten Bantul
2019,286,LPSE Kabupaten Cilacap
2019,287,LPSE Kabupaten Tegal
2019,288,LPSE Provinsi Maluku
2019,289,LPSE Kabupaten Mamuju
2019,29,LPSE Universitas Diponegoro
2019,290,LPSE Kabupaten Tanjung Jabung Barat
2019,291,LPSE Kementerian Kehutanan
2019,292,LPSE Kabupaten Bulukumba
2019,294,LPSE Kabupaten Sitaro
2019,295,LPSE Kabupaten Morowali
2019,296,LPSE Kabupaten Aceh Tengah
2019,298,LPSE Kabupaten Sanggau
2019,299,LPSE Kota Cimahi
2019,30,LPSE Universitas Negeri Makassar
2019,300,LPSE Kabupaten Mojokerto
2019,301,LPSE Kabupaten Pasaman Barat
2019,302,LPSE Universitas Andalas
2019,303,LPSE Universitas Gajah Mada
2019,304,LPSE Kabupaten Langkat
2019,305,LPSE Kabupaten Lampung Barat
2019,306,LPSE Kabupaten Lamandau
2019,307,LPSE Kabupaten Jayawijaya
2019,308,LPSE Kota Medan
2019,309,LPSE Kabupaten Siak
2019,31,LPSE Kabupaten Bangka
2019,310,LPSE Kabupaten Ngada
2019,311,LPSE Kabupaten Musi Rawas
2019,312,LPSE Kota Bontang
2019,313,LPSE Kota Dumai
2019,314,LPSE Kabupaten Wonogiri
2019,315,LPSE Hulu Sungai Tengah
2019,316,LPSE Kota Balik Papan
2019,317,LPSE Kabupaten Tanah Bumbu
2019,318,LPSE Kota Cilegon
2019,319,LPSE Kabupaten Probolinggo
2019,32,LPSE Kabupaten Semarang
2019,320,LPSE Kabupaten Bengkulu Selatan
2019,321,LPSE Kabupaten Malinau
2019,322,LPSE Kabupaten Kapuas
2019,324,LPSE Kota Mojokerto
2019,325,LPSE Kabupaten Pohuwato
2019,326,LPSE Kabupaten Tebo
2019,328,LPSE Kabupaten Lampung Utara
2019,329,LPSE Kota Bitung
2019,33,LPSE Provinsi Bali
2019,330,LPSE Kabupaten Aceh Tenggara
2019,331,LPSE Kabupaten Tanjung Jabung Timur
2019,332,LPSE Kabupaten Tasikmalaya
2019,333,LPSE Kabupaten Tangerang
2019,334,LPSE Kabupaten Pati
2019,335,LPSE Kabupaten Wajo
2019,336,LPSE Kabupaten Seruyan
2019,337,LPSE Kabupaten Pringsewu
2019,338,LPSE Kabupaten Nunukan
2019,339,LPSE Kabupaten Kuningan
2019,34,LPSE Kota Depok
2019,340,LPSE Kabupaten Bangka Barat
2019,341,LPSE Kota Ternate
2019,342,LPSE Kabupaten Samosir
2019,343,LPSE Kabupaten Komering Ulu Selatan
2019,344,LPSE Kabupaten Bolmong Utara
2019,345,LPSE Kabupaten Sintang
2019,346,LPSE Badan Narkotika Nasional
2019,347,LPSE Kota Palopo
2019,348,LPSE Kabupaten Muko Muko
2019,349,LPSE Kota Manado
2019,35,LPSE Provinsi Kalimantan Timur
2019,350,LPSE Kabupaten Gianyar
2019,352,LPSE Kabupaten Bekasi
2019,353,LPSE Kabupaten Barito Selatan
2019,354,LPSE Kabupaten Sambas
2019,355,LPSE Kabupaten Natuna
2019,357,LPSE Kabupaten Ogan Ilir
2019,358,LPSE Kabupaten Buleleng
2019,359,LPSE Kota Bekasi
2019,36,LPSE Provinsi Sulawesi Selatan
2019,360,LPSE Kabupaten Ponorogo
2019,361,LPSE Provinsi Maluku Utara
2019,362,LPSE LIPI
2019,364,LPSE Kabupaten Kutai Timur
2019,365,LPSE Anambas
2019,366,LPSE Kementrian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi
2019,367,LPSE Kabupaten Kulon Progo
2019,368,LPSE Politeknik Negeri Jakarta
2019,369,LPSE Kabupaten Bangka Selatan
2019,37,LPSE Provinsi Nusa Tenggara Barat
2019,370,LPSE Kota Langsa
2019,371,LPSE Kementrian Koperasi UKM
2019,372,LPSE Kota Palangkaraya
2019,373,LPSE Kabupaten Mandailing Natal
2019,374,LPSE Kabupaten Belu
2019,375,LPSE Kabupaten Rembang
2019,376,LPSE Kabupaten Indragiri Hulu
2019,377,LPSE Kabupaten Kepahiang
2019,378,LPSE Kabupaten Serdang Bedagai
2019,379,LPSE Kabupaten Gunung Mas
2019,38,LPSE Universitas Negeri Medan
2019,380,LPSE Kabupaten Pasuruan
2019,381,LPSE Kabupaten Lombok Barat
2019,382,LPSE Badan Nasional Penanggulangan Bencana
2019,383,LPSE Kabupaten Simeulue
2019,384,LPSE Badan Koordinasi Penanaman Modal
2019,385,LPSE Kota Solok
2019,386,LPSE Kementrian Pariwisata dan Ekonomi Kreatif Indonesia
2019,387,LPSE Universitas Negeri Manado
2019,388,LPSE Kota Tanjung Balai
2019,39,LPSE Provinsi Riau
2019,390,LPSE Kabupaten Rejang Lebong
2019,391,LPSE Kabupaten Trenggalek
2019,392,LPSE Kabupaten Barito Timur
2019,393,LPSE Kabupaten Kayong Utara
2019,395,LPSE Kabupaten Lombok Timur
2019,396,LPSE Kota Mataram
2019,398,LPSE Kabupaten Cirebon
2019,399,LPSE Badan Informasi Geospasial
2019,400,LPSE Kabupaten Majene
2019,401,LPSE Kabupaten Ogan Komering Ulu
2019,402,LPSE Universitas Haluoleo
2019,404,LPSE Kabupaten Sidenreng Rappang
2019,405,LPSE Kota Baubau
2019,406,LPSE Kabupaten Minahasa
2019,407,LPSE Kabupaten Asahan
2019,408,LPSE Universitas Jambi
2019,409,LPSE Kabupaten Manggarai Barat
2019,41,LPSE Provinsi Papua
2019,410,LPSE Kota Probolinggo
2019,412,LPSE Kabupaten Labuan Batu Selatan
2019,413,LPSE Kabupaten Sampang
2019,414,LPSE Kabupaten Sukamara
2019,415,LPSE Kabupaten Tuban
2019,417,LPSE Kabupaten Bone Bolango
2019,418,LPSE Kabupaten Cianjur
2019,419,LPSE Kota Pasuruan
2019,42,LPSE Provinsi Jawa Tengah
2019,420,LPSE Kabupaten Humbang Hasundutan
2019,421,LPSE Kabupaten Halmahera Selatan
2019,422,LPSE Kabupaten Luwu Timur
2019,423,LPSE Kabupaten Demak
2019,424,LPSE Badan Intelijen Negara
2019,425,LPSE Kabupaten Bungo
2019,426,LPSE Kabupaten Aceh Besar
2019,427,LPSE Kabupaten Kotabaru
2019,428,LPSE Kota Banjar
2019,43,LPSE Kabupaten Berau
2019,430,LPSE Kabupaten Konawe Selatan
2019,431,LPSE Kabupaten Kaur
2019,432,LPSE Kabupaten Sumedang
2019,433,LPSE Kabupaten Klungkung
2019,434,LPSE Kabupaten Lahat
2019,435,LPSE Kabupaten Manokwari
2019,436,LPSE Kabupaten Minahasa Selatan
2019,437,LPSE Kabupaten Sigi
2019,438,LPSE Kabupaten Katingan
2019,439,LPSE Kota Kupang
2019,44,LPSE POLRI
2019,440,LPSE Kota Tasikmalaya
2019,441,LPSE Kabupaten Muna
2019,443,LPSE Kabupaten Dharmasraya
2019,444,LPSE Kabupaten Bengkayang
2019,445,LPSE Kota Tebing Tinggi
2019,446,LPSE Universitas Udayana
2019,447,LPSE Kabupaten Ogan Komering Ulu Timur
2019,448,LPSE Kabupaten Wakatobi
2019,449,LPSE Kabupaten Tulungagung
2019,45,LPSE Kabupaten Luwu Utara
2019,450,LPSE Kota Sungai Penuh
2019,451,LPSE Kabupaten Buton
2019,452,LPSE Kabupaten Gorontalo Utara
2019,453,LPSE Kabupaten Pamekasan
2019,456,LPSE Kabupaten Banggai
2019,457,LPSE Kabupaten Sumba Barat
2019,458,LPSE Kabupaten Barito Utara
2019,459,LPSE Kabupaten Meranti
2019,460,LPSE Kabupaten Aceh Selatan
2019,461,LPSE Kabupaten Manggarai Timur
2019,462,LPSE Kabupaten Dairi
2019,463,LPSE Kabupaten Boalemo
2019,464,LPSE Kota Bima
2019,465,LPSE IAIN Raden Fatah Palembang
2019,466,LPSE Kabupaten Jeneponto
2019,468,LPSE Universitas Syiah Kuala Banda Aceh
2019,469,LPSE Badan SAR Nasional
2019,47,LPSE Kementrian Kesehatan
2019,470,LPSE Kabupaten Pandeglang
2019,471,LPSE Kabupaten Padang Lawas Utara
2019,472,LPSE Kabupaten Bondowoso
2019,473,LPSE Kabupaten Rote Ndao
2019,474,LPSE Kabupaten Kolaka
2019,475,LPSE Kabupaten Bolaang Mongondow
2019,476,LPSE Kabupaten Tanggamus
2019,477,LPSE Kabupaten Pulau Morotai
2019,478,LPSE Kota Gunungsitoli
2019,479,LPSE Kabupaten Dompu
2019,48,LPSE Kota Tegal
2019,481,LPSE Kabupaten Labuhan Batu
2019,482,LPSE Kemanterian Pertahanan Republik Indonesia
2019,483,LPSE Kabupaten Pulang Pisau
2019,484,LPSE Kabupaten Rokan Hilir
2019,486,LPSE Kabupaten Tulang Bawang Barat
2019,487,LPSE Kabupaten Lombok Utara
2019,488,LPSE Kabupaten Kapuas Hulu
2019,489,LPSE Kab. Mentawai
2019,490,LPSE Universitas Lampung
2019,491,LPSE Lembaga Sandi Negara
2019,492,LPSE Kabupaten Bombana
2019,493,LPSE Kota Serang
2019,494,LPSE Kabupaten Simalungun
2019,495,LPSE Kabupaten Bintan
2019,496,LPSE Kabupaten Landak
2019,497,LPSE Kabupaten Gayo Lues
2019,498,LPSE Kabupaten Aceh Barat
2019,50,LPSE Kota Payakumbuh
2019,500,LPSE Kabupaten Bangkalan
2019,501,LPSE Kabupaten Kendal
2019,502,LPSE Kabupaten Luwu
2019,504,LPSE Kabupaten Tabanan
2019,505,LPSE Kabupaten Aceh Tamiang
2019,506,LPSE Kabupaten Kepulauan Sangihe
2019,507,LPSE Kabupaten Timor Tengah Selatan
2019,508,LPSE Kabupaten Aceh Singkil
2019,509,LPSE Kab. Kepulauan Pangkajene
2019,51,LPSE Kabupaten Klaten
2019,510,LPSE Kabupaten Murung Raya
2019,511,LPSE Kabupaten Tolitoli
2019,513,LPSE Kabupaten Karangasem
2019,514,LPSE Kabupaten Bireuen
2019,515,LPSE Kabupaten Bengkulu Tengah
2019,516,LPSE Kabupaten Karo
2019,517,LPSE Kabupaten Aceh Timur
2019,518,LPSE Kota Tidore Kepulauan
2019,519,LPSE Kementerian Pemuda dan Olahraga
2019,52,LPSE Kabupaten Paser
2019,520,LPSE Politeknik Negeri Jember
2019,521,LPSE Kabupaten Soppeng
2019,523,LPSE Kota Padangsidimpuan
2019,524,LPSE BMKG
2019,525,LPSE Kabupaten Konawe
2019,526,LPSE Kota Pematangsiantar
2019,527,LPSE Polda Banten
2019,53,LPSE Kabupaten Kebumen
2019,531,LPSE POLDA GORONTALO
2019,532,LPSE Polda Kalimantan Timur
2019,533,LPSE Polda Kalimantan Barat
2019,534,LPSE Polda Kalimantan Tengah
2019,536,LPSE POLDA Kepulauan Riau
2019,538,LPSE Badan Pengusaha Batam
2019,539,LPSE Kabupaten Bima
2019,54,LPSE Kabupaten Sleman
2019,540,LPSE Kabupaten Melawi
2019,541,LPSE Polda Sulawesi Utara
2019,542,LPSE POLDA SULAWESI TENGAH
2019,544,LPSE POLDA SULSEL
2019,546,LPSE Polda Sumatera Utara
2019,547,LPSE Badan Nasional Penanggulangan Terorisme
2019,548,LPSE Kabupaten Nagan Raya
2019,549,LPSE Kabupaten Deli Serdang
2019,550,LPSE Kabupaten Subulussalam
2019,551,LPSE Kabupaten Kupang
2019,552,LPSE Kabupaten Bolaang Mongondow Selatan
2019,553,LPSE Kabupaten Bangli
2019,554,LPSE Kota Tomohon
2019,555,LPSE Mahkamah Agung
2019,556,LPSE DPD RI
2019,558,LPSE Kabupaten Toba Samosir
2019,559,LPSE Kabupaten Fakfak
2019,56,LPSE Kabupaten Balangan
2019,560,LPSE Universitas Lambung Mangkurat
2019,561,LPSE Polda Maluku Utara
2019,562,LPSE Kabupaten Sumba Tengah
2019,564,LPSE Kabupaten Seluma
2019,565,LPSE Kabupaten Pidie
2019,566,LPSE Kabupaten Bone
2019,567,LPSE Kabupaten Nias Selatan
2019,568,LPSE Polda Aceh
2019,569,LPSE Polda Jawa Tengah
2019,57,LPSE Kabupaten Lamongan
2019,570,LPSE Kabupaten Kepulauan Selayar
2019,571,LPSE Kota Kendari
2019,572,LPSE Polda Kalimantan Selatan
2019,573,LPSE Polda NTT
2019,576,LPSE Polda Metro Jaya
2019,578,LPSE Polda Jawa Barat
2019,579,LPSE Polda Bali
2019,58,LPSE Kabupaten Pacitan
2019,580,LPSE Polda Bengkulu
2019,581,LPSE Polda Jawa Timur
2019,585,LPSE Kabupaten Empat Lawang
2019,586,LPSE Kabupaten Poso
2019,588,LPSE TNI ANGKATAN LAUT
2019,589,LPSE Kabupaten Indramayu
2019,59,LPSE Kabupaten Tabalong
2019,590,LPSE Kota Kediri
2019,591,LPSE Polda Lampung Selatan
2019,592,LPSE Kabupaten Bener Meriah
2019,593,LPSE Kabupaten Nias
2019,594,LPSE Kabupaten Tana Tidung
2019,596,LPSE Kota Samarinda
2019,597,LPSE Kabupaten Tapanuli Selatan
2019,598,LPSE Kota Binjai
2019,599,LPSE Kabupaten Pesisir Selatan
2019,60,LPSE Kabupaten Banyumas
2019,601,LPSE Kabupaten Bogor
2019,603,LPSE Tentara Nasional Indonesia
2019,604,LPSE Labuahan Batu Utara
2019,605,LPSE TNI ANGKATAN UDARA
2019,606,LPSE Kabupaten Gorontalo
2019,607,LPSE Kabupaten Raja Ampat
2019,608,LPSE Kabupaten Solok
2019,609,LPSE Kabupaten Sukabumi
2019,610,LPSE Kabupaten Lima Puluh Kota
2019,611,LPSE Kabupaten Sikka
2019,612,LPSE Kabupaten Sumba Timur
2019,613,LPSE Kota Jayapura
2019,614,LPSE Kabupaten Merangin
2019,615,LPSE Kabupanten Sijunjung
2019,616,LPSE PT Angkasa Pura II (Persero)
2019,617,LPSE Kabupaten Sabu Raijua
2019,618,LPSE Kabupaten Maluku Tenggara
2019,619,LPSE Kabupaten Barru
2019,62,LPSE Kota Pontianak
2019,620,LPSE Kabupaten Kolaka Utara
2019,621,LPSE Kabupaten Gunung Kidul
2019,622,LPSE Kabupaten Tana Toraja
2019,623,LPSE Kabupaten Buton Utara
2019,624,LPSE Kota Padang
2019,625,LPSE Kabupaten Aceh Barat Daya
2019,626,LPSE Kabupaten Banggai Kepulauan
2019,628,LPSE Kabupaten Aceh Jaya
2019,629,LPSE Kabupaten Kay Kanan
2019,630,LPSE Kabupaten Bantaeng
2019,631,LPSE Kabupaten Flores Timur
2019,633,LPSE Kabupaten Manggarai
2019,634,LPSE Kabupaten Pakpak Bharat
2019,636,LPSE Polda Papua
2019,637,LPSE Universitas Negeri 11 Maret
2019,638,LPSE TNI Angkatan Darat
2019,639,LPSE Kabupaten Mimika
2019,64,LPSE Kementerian Pekerjaan Umum & Perumahan Rakyat
2019,640,LPSE Kabupaten Toraja Utara
2019,641,LPSE Provinsi Papua Barat
2019,642,LPSE Kabupaten Nias Utara
2019,643,LPSE Kabupaten Takalar
2019,644,LPSE Kabupaten Gowa
2019,645,LPSE Kabupaten Agam
2019,647,LPSE Kabupaten Jayapura
2019,648,LPSE Kabupaten Keerom
2019,649,LPSE Lembaga Ketahanan Nasional
2019,65,LPSE Badan Pertanahan Nasional
2019,650,LPSE Kabupaten Bolaang Mongondow Timur
2019,652,LPSE Kabupaten Tapanuli Tengah
2019,653,LPSE LAPAN
2019,654,LPSE Kota Ambon
2019,655,LPSE POLDA MALUKU
2019,656,LPSE Kota Sawahlunto
2019,658,LPSE Kabupaten Konawe Kepulauan
2019,66,LPSE Kota Tangerang
2019,660,LPSE Kabupaten Mamuju Utara
2019,661,LPSE Kabupaten Penukal Abab Lematang Ilir
2019,662,LPSE Polda Sumatera Barat
2019,663,LPSE Kota Pariaman
2019,664,LPSE KABUPATEN MAMASA
2019,666,LPSE Kabupaten Nagekeo
2019,667,LPSE Kabupaten Purwakarta
2019,668,LPSE Kabupaten Padang Lawas
2019,669,LPSE Kabupaten Nias Barat
2019,670,LPSE Kejaksaan Agung
2019,672,LPSE Kabupaten Ciamis
2019,673,Kota Tanjung Pinang
2019,674,LPSE Kabupaten Kepulauan Aru
2019,675,LPSE Kabupaten Musi Rawas Utara
2019,676,LPSE Kabupaten Batu Bara
2019,677,LPSE Kabupaten Buol
2019,678,LPSE Morowali Utara
2019,679,LPSE Kabupaten Asmat
2019,68,LPSE ITS
2019,680,LPSE Kabupaten Lembata
2019,681,LPSE Kabupaten Timor Tengah Utara
2019,682,LPSE Kabupaten Mesuji
2019,683,LPSE Kementerian Komunikasi dan Informatika
2019,684,LPSE Kabupaten Malaka
2019,685,LPSE Kota Gorontalo
2019,686,LPSE PDAM Kota Malang
2019,688,LPSE Kabupaten Maluku Tenggara Barat
2019,694,LPSE Kabupaten Seram Bagian Timur
2019,695,LPSE Kabupaten Puncak Jaya
2019,697,LPSE Kabupaten Buru
2019,698,LPSE Kabupaten Halmahera Barat
2019,699,LPSE Kota Tual
2019,70,LPSE Provinsi Jambi
2019,700,LPSE AirNav Indonesia
2019,702,LPSE Kabupaten Alor
2019,703,LPSE Kabupaten Bandung Barat
2019,707,LPSE Kabupaten Biak Numfor
2019,713,Badan Keamanan Laut Republik Indonesia
2019,715,LPSE Kabupaten Kepulauan Sula
2019,716,LPSE PROVINSI KALIMANTAN UTARA
2019,717,LPSE Kabupaten Padang Pariaman
2019,718,LPSE Kabupaten Solok Selatan
2019,719,LPSE Kabupaten Buton Selatan
2019,72,LPSE Kabupaten Banyuwangi
2019,720,LPSE Kabupaten Buru Selatan
2019,721,LPSE Kabupaten Maluku Tengah
2019,722,LPSE Kabupaten Halmahera Timur
2019,723,LPSE Kabupaten Pesisir Barat
2019,724,LPSE Komisi Pemilihan Umum
2019,725,LPSE KABUPATEN NABIRE
2019,729,LPSE Kabupaten Halmahera Tengah
2019,78,LPSE Kabupaten Ngawi
2019,81,LPSE Provinsi Sulawesi Tenggara
2019,85,LPSE Kabupaten Hulu Sungai Utara
2019,86,LPSE Provinsi Kepulauan Bangka Belitung
2019,87,LPSE DPR RI
2019,88,LPSE Kota Salatiga
2019,90,LPSE Kabupaten Pemalang
2019,91,LPSE Kota Pekalongan
2019,93,LPSE Kabupaten Bandung
2019,94,LPSE Kabupaten Kudus
2019,95,LPSE Mahkamah Konstitusi
2019,96,LPSE Kota Pangkal Pinang
2019,97,LPSE Provinsi Kalimantan Barat
2019,98,LPSE Kabupaten Lebak
2019,99,LPSE Provinsi Banten
2020,10,LPSE Kota Surabaya
2020,100,LPSE PT. Perusahaan Listrik Negara
2020,1008,LPSE Kabupaten Garut
2020,102,LPSE Kota Prabumulih
2020,103,LPSE Provinsi Sumatera Selatan
2020,104,LPSE Kota Surakarta
2020,105,LPSE Kementerian Dalam Negeri
2020,106,LPSE Provinsi Aceh
2020,107,LPSE Kabupaten Muara Enim
2020,108,LPSE Kota Semarang
2020,109,LPSE ESDM
2020,110,LPSE Kabupaten Ketapang
2020,111,LPSE Kabupaten Sidoarjo
2020,113,LPSE Kabupaten Badung
2020,114,LPSE Kementrian Perhubungan
2020,115,LPSE Kabupaten Magelang
2020,116,LPSE Kabupaten Jombang
2020,118,LPSE Kabupaten Mempawah (Eks Pontianak)
2020,119,LPSE LKPP
2020,12,LPSE Provinsi Kalimantan Tengah
2020,120,LPSE Kabupaten Lombok Tengah
2020,121,LPSE Provinsi Lampung
2020,122,LPSE Kabupaten Gresik
2020,126,LPSE Kementerian Perindustrian
2020,127,LPSE Provinsi DKI Jakarta
2020,128,LPSE Universitas Brawijaya
2020,129,LPSE Kabupaten Banjarnegara
2020,13,LPSE Provinsi Daerah Istimewa Yogyakarta
2020,130,LPSE BKKBN
2020,131,LPSE Provinsi Nusa Tenggara Timur
2020,132,LPSE Kota Singkawang
2020,133,LPSE Kabupaten Sumbawa Barat
2020,135,LPSE Kabupaten Ende
2020,136,LPSE Kementerian Luar Negeri
2020,138,LPSE Kabupaten Temanggung
2020,139,LPSE Kabupaten Bangka Tengah
2020,14,LPSE Provinsi Jawa Barat
2020,140,LPSE Kabupaten Purbalingga
2020,141,LPSE Kabupaten Karanganyar
2020,142,LPSE Kota Pagar Alam
2020,146,LPSE Kabupaten Purworejo
2020,147,LPSE Kabupaten Karimun
2020,148,LPSE Kabupaten Brebes
2020,149,LPSE Kabupaten Parigi Moutong
2020,15,LPSE Provinsi Jawa Timur
2020,150,LPSE Kota Metro
2020,151,LPSE Kota Sabang
2020,152,LPSE Kabupaten Nganjuk
2020,153,LPSE Kabupaten Banyuasin
2020,154,LPSE Provinsi Sulawesi Tengah
2020,155,LPSE Kabupaten Kerinci
2020,156,LPSE Ogan Komering Ilir
2020,157,LPSE Kabupaten Tanah Datar
2020,158,LPSE Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia
2020,16,LPSE Provinsi Sumatera Barat
2020,160,LPSE Kabupaten Sukoharjo
2020,161,LPSE Kabupaten Bengkalis
2020,162,LPSE Universitas Negeri Surabaya
2020,163,LPSE Kota Bogor
2020,164,LPSE Kota Madiun
2020,165,LPSE Kabupaten Indragiri Hilir
2020,167,LPSE Kabupaten Jembrana
2020,168,LPSE Kabupaten Musi Banyuasin
2020,17,LPSE Kota Denpasar
2020,170,LPSE Kementerian Agama
2020,172,LPSE Kabupaten Tanah Laut
2020,173,LPSE Provinsi Sulawesi Utara
2020,174,LPSE Universitas Hasanudin
2020,175,LPSE Kabupaten Sekadau
2020,176,LPSE Kabupaten Kotawaringin Barat
2020,177,LPSE Kabupaten Tapin
2020,179,LPSE Kabupaten Belitung Timur
2020,18,LPSE Provinsi Gorontalo
2020,180,LPSE Kota Kotamobagu
2020,181,LPSE Kalimantan Selatan
2020,182,LPSE Kabupaten Jepara
2020,183,LPSE Kabupaten Kotawaringin Timur
2020,184,LPSE Kota Tarakan
2020,186,LPSE Kabupaten Kuantan Singingi
2020,188,LPSE Kabupaten Kuburaya
2020,189,LPSE Kabupaten Aceh Utara
2020,19,LPSE Kota Pekanbaru
2020,190,LPSE Universitas Indonesia
2020,191,LPSE POM
2020,192,LPSE Kota Malang
2020,193,LPSE Bandar Lampung
